Fecha de matricula;Periodo;Tipo de hecho;Genero;Nacionalidad;Fecha de nacimiento;Departamento;Distrito de residencia ;Provincia de residencia;Departamento de residencia;Modalidad;Metodlogia ;Facultad;Especialidad;Ciclo Relativo
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;MALA;CAÑETE;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2017;1;REGULARES;MASCULINO;Peru;1993;APURIMAC;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;7
2017;1;REGULARES;MASCULINO;Peru;1995;ANCASH;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;4
2017;1;REGULARES;MASCULINO;Peru;1996;CUSCO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;6
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2017;1;PROMOCION;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;10
2017;1;PROMOCION;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2017;1;PROMOCION;MASCULINO;Peru;1993;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;8
2017;1;REGULARES;MASCULINO;Peru;1993;ANCASH;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1994;CUSCO;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;2
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;PACHACAMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;4
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;6
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;6
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;8
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2017;1;REGULARES;MASCULINO;Peru;1988;LIMA;VENTANILLA;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;9
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;6
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  METALURGICA;3
2017;1;REGULARES;MASCULINO;Peru;1995;JUNIN;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;8
2017;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;10
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;MATEMATICA;8
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;9
2017;1;REGULARES;MASCULINO;Peru;1992;PASCO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;4
2017;1;REGULARES;FEMENINO;Peru;1996;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;6
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;4
2017;1;PROMOCION;MASCULINO;Peru;1994;CALLAO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  DE PETROLEO Y GAS NATURAL;10
2017;1;REGULARES;FEMENINO;Peru;1992;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;4
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2017;1;REGULARES;FEMENINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA  SANITARIA;3
2017;1;REGULARES;FEMENINO;Peru;1988;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;9
2017;1;REGULARES;MASCULINO;Peru;1997;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;2
2017;1;REGULARES;MASCULINO;Peru;1997;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;3
2017;1;PROMOCION;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;10
2017;1;REGULARES;MASCULINO;Peru;1990;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;8
2017;1;REGULARES;MASCULINO;Peru;1991;ANCASH;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;10
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;3
2017;1;REGULARES;FEMENINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2017;1;REGULARES;MASCULINO;Peru;1991;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;4
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;4
2017;1;PROMOCION;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;10
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  DE PETROLEO Y GAS NATURAL;6
2017;1;REGULARES;MASCULINO;Peru;1991;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;2
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA  SANITARIA;7
2017;1;REGULARES;MASCULINO;Peru;1997;;;;;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;3
2017;1;PROMOCION;MASCULINO;Peru;1991;LIMA;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;10
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;3
2017;1;REGULARES;MASCULINO;Peru;1992;ICA;PACHACAMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2017;1;REGULARES;FEMENINO;Peru;1993;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;4
2017;1;REGULARES;MASCULINO;Peru;1993;SAN MARTIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;7
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA  NAVAL;5
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2017;1;REGULARES;MASCULINO;Peru;1991;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;9
2017;1;REGULARES;MASCULINO;Peru;1991;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;2
2017;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;2
2017;1;REGULARES;MASCULINO;Peru;1989;PASCO;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;6
2017;1;REGULARES;FEMENINO;Peru;1995;LIMA;SAN BORJA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;9
2017;1;REGULARES;MASCULINO;Peru;1995;HUANCAVELICA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA  SANITARIA;8
2017;1;REGULARES;MASCULINO;Peru;1996;ANCASH;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;9
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;5
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;7
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;MATEMATICA;4
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;6
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;9
2017;1;REGULARES;MASCULINO;Peru;1995;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;8
2017;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;8
2017;1;REGULARES;FEMENINO;Peru;1993;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;9
2017;1;REGULARES;MASCULINO;Peru;1996;ANCASH;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;9
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;8
2017;1;REGULARES;FEMENINO;Peru;1990;LORETO;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2017;1;REGULARES;FEMENINO;Peru;1996;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;9
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;3
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;6
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;5
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;4
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;9
2017;1;PROMOCION;MASCULINO;Peru;1979;PIURA;PUEBLO LIBRE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;10
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;1
2017;1;REGULARES;MASCULINO;Peru;1987;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;8
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;8
2017;1;REGULARES;FEMENINO;Peru;1993;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;9
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;5
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;4
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;EL AGUSTINO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;4
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;3
2017;1;REGULARES;MASCULINO;Peru;1990;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;1
2017;1;REGULARES;MASCULINO;Peru;1991;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;MATEMATICA;2
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;9
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2017;1;REGULARES;MASCULINO;Peru;1995;ANCASH;LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;5
2017;1;REGULARES;MASCULINO;Peru;1999;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;6
2017;1;REGULARES;MASCULINO;Peru;1998;JUNIN;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;6
2017;1;REGULARES;MASCULINO;Peru;1999;APURIMAC;TALAVERA;ANDAHUAYLAS;APURIMAC;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;5
2017;1;REGULARES;MASCULINO;Peru;1993;ANCASH;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1996;AREQUIPA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;3
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;4
2017;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;7
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;SANTIAGO DE SURCO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2017;1;REGULARES;FEMENINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;7
2017;1;REGULARES;MASCULINO;Peru;1995;HUANUCO;SAN ANTONIO;HUAROCHIRI;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;5
2017;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;5
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;6
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2017;1;REGULARES;MASCULINO;Peru;1997;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1995;SAN MARTIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  DE PETROLEO Y GAS NATURAL;8
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;6
2017;1;REGULARES;MASCULINO;Peru;1991;AYACUCHO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;7
2017;1;REGULARES;MASCULINO;Peru;1989;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;5
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;10
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;5
2017;1;REGULARES;MASCULINO;Peru;1998;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;6
2017;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2017;1;REGULARES;FEMENINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  DE PETROLEO Y GAS NATURAL;6
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;7
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2017;1;REGULARES;FEMENINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2017;1;REGULARES;MASCULINO;Peru;1994;CALLAO;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;4
2017;1;REGULARES;MASCULINO;Peru;1995;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;4
2017;1;REGULARES;MASCULINO;Peru;1999;LIMA;;;;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;5
2017;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;7
2017;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  METALURGICA;9
